id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
252020,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""OHCHR,2017-12-12,Report on the human rights situation in Ukraine""",OHCHR,2017-12-12,Report on the human rights situation in Ukraine,OHCHR,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,5,2017-08-16,2017-11-15,0,0,1,0,1,1,1
252023,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""OHCHR,2017-12-12,Report on the human rights situation in Ukraine""",OHCHR,2017-12-12,Report on the human rights situation in Ukraine,OHCHR,4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,2,5,2017-08-16,2017-11-15,0,0,4,0,4,4,4
246615,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-08-20,DPR rescuer killed in shelling by Ukrainian troops while putting out fire""",World Service Wire,2017-08-20,DPR rescuer killed in shelling by Ukrainian troops while putting out fire,Donetsk News Agency,2,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.0,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,UKR,Europe,1,1,2017-08-20,2017-08-20,0,0,1,0,1,1,1
246616,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""World Service Wire,2017-08-21,Ukrainian military eleven times within one day violate ceasefire in Lugansk Republic""",World Service Wire,2017-08-21,Ukrainian military eleven times within one day violate ceasefire in Lugansk Republic,republic’s defense authority,1,Kalynove-Borshchuvate village,Luhansk Oblast,Popasna Raion,48.61972,38.49194,POINT (38.491940 48.619720),199877,Ukraine,369,UKR,Europe,1,2,2017-08-20,2017-08-21,0,1,0,0,1,1,1
246636,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-09-01,Civilian wounded, two militiamen killed in DPR since beginning of ""school year"" truce""",World Service Wire,2017-09-01,"Civilian wounded, two militiamen killed in DPR since beginning of ""school year"" truce",Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,3,2017-08-26,2017-09-01,0,1,0,0,1,1,1
246654,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-09-15,Ukrainian military’s shelling kills two militiamen in one week - DPR Operational Command""",World Service Wire,2017-09-15,Ukrainian military’s shelling kills two militiamen in one week - DPR Operational Command,Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,3,2017-09-09,2017-09-15,0,1,0,0,1,1,1
246729,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""International Crisis Group,2017-10-01,CrisisWatch September 2017 - Ukraine""",International Crisis Group,2017-10-01,CrisisWatch September 2017 - Ukraine,ICG,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,4,2017-09-01,2017-09-30,2,0,0,0,2,2,2
246633,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-08-30,DPR militiaman killed in shelling of Yasinovataya community - command""",World Service Wire,2017-08-30,DPR militiaman killed in shelling of Yasinovataya community - command,DPR operational command,1,Yasynuvata town,Donetsk Oblast,Yasynuvata Raion,48.127778,37.8625,POINT (37.862500 48.127778),199156,Ukraine,369,UKR,Europe,1,1,2017-08-30,2017-08-30,0,1,0,0,1,1,1
246647,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""World Service Wire,2017-09-08,Ukrainian troops violate ""school year"" truce 37 times over past week - LPR people’s militia""",World Service Wire,2017-09-08,"Ukrainian troops violate ""school year"" truce 37 times over past week - LPR people’s militia","Andrey Marochko, a spokesman for the LPR people’s militia",4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,2,3,2017-09-02,2017-09-08,0,3,0,0,3,3,3
246653,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-09-14,Militiaman killed in Donetsk republic, says DPR armed forces’ spokesman""",World Service Wire,2017-09-14,"Militiaman killed in Donetsk republic, says DPR armed forces’ spokesman",DPR armed forces’ spokesman,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,1,2017-09-14,2017-09-14,0,1,0,0,1,1,1
246681,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-06,Ukrainian army shells DPR 278 times over past week, three killed - DPR operations command""",World Service Wire,2017-10-06,"Ukrainian army shells DPR 278 times over past week, three killed - DPR operations command",Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,3,2017-09-30,2017-10-06,0,2,1,0,3,3,3
246691,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-13,Ukrainian military shells DPR’s territory 240 times in one week, killing three - DPR Operational Command""",World Service Wire,2017-10-13,"Ukrainian military shells DPR’s territory 240 times in one week, killing three - DPR Operational Command",Spokesman for the DPR Operational Command Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,3,2017-10-07,2017-10-13,0,2,0,0,2,2,2
246686,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-08,Civilian killed in DPR’s Gorlovka in shelling by Ukrainian troops""",World Service Wire,2017-10-08,Civilian killed in DPR’s Gorlovka in shelling by Ukrainian troops,acting head of the local administration Ivan Prikhodko,2,Zaitseve village,Donetsk Oblast,Horlivka City Municipality,48.41955,38.032433,POINT (38.032433 48.419550),199157,Ukraine,369,UKR,Europe,1,1,2017-10-08,2017-10-08,0,0,1,0,1,1,1
246693,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-20,Ukrainian military’s shelling kills two militiamen in one week - DPR Operational Command""",World Service Wire,2017-10-20,Ukrainian military’s shelling kills two militiamen in one week - DPR Operational Command,Spokesman for the DPR Operational Command Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,3,2017-10-14,2017-10-20,0,2,0,0,2,2,2
246704,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-27,Ukrainian army shells Donetsk republic 178 times over past week, two militiamen killed - operations command""",World Service Wire,2017-10-27,"Ukrainian army shells Donetsk republic 178 times over past week, two militiamen killed - operations command",Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,3,2017-10-21,2017-10-27,0,1,0,0,1,1,1
246697,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""Agence France Presse,2017-10-24,Four Ukraine soldiers killed in bloodiest day since August""",Agence France Presse,2017-10-24,Four Ukraine soldiers killed in bloodiest day since August,Military,2,Mariupol town,Donetsk Oblast,Mariupol City Municipality,47.095833,37.549444,POINT (37.549444 47.095833),197716,Ukraine,369,UKR,Europe,1,1,2017-10-24,2017-10-24,2,0,0,0,2,2,2
246698,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""Agence France Presse,2017-10-24,Four Ukraine soldiers killed in bloodiest day since August""",Agence France Presse,2017-10-24,Four Ukraine soldiers killed in bloodiest day since August,Military,2,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.0,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,UKR,Europe,1,1,2017-10-24,2017-10-24,2,0,0,0,2,2,2
246700,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-26,Ukrainian military’s shelling kills one militiaman - DPR Operational Command""",World Service Wire,2017-10-26,Ukrainian military’s shelling kills one militiaman - DPR Operational Command,Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-10-25,2017-10-26,0,1,0,0,1,1,1
249214,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2017-12-01,CrisisWatch November 2017 - Ukraine""",ICG,2017-12-01,CrisisWatch November 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Avdiivka town,Donetsk Oblast,Avdiivka City Municipality,48.145278,37.745,POINT (37.745000 48.145278),199156,Ukraine,369,UKR,Europe,1,1,2017-10-28,2017-10-28,1,0,0,0,1,1,1
246720,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-11-03,Three DPR residents killed in shelling by Kiev’s forces - DPR command""",World Service Wire,2017-11-03,Three DPR residents killed in shelling by Kiev’s forces - DPR command,Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,3,2017-10-28,2017-11-03,0,1,0,0,1,1,1
246707,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-10-30,Militiaman killed as Kiev troops shell DPR settlements, says operational command""",World Service Wire,2017-10-30,"Militiaman killed as Kiev troops shell DPR settlements, says operational command",Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,1,2017-10-30,2017-10-30,0,1,0,0,1,1,1
249209,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2017-12-01,CrisisWatch November 2017 - Ukraine""",ICG,2017-12-01,CrisisWatch November 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",1,Opytne village,Donetsk Oblast,Yasynuvata Raion,48.096377,37.72225,POINT (37.722250 48.096377),199156,Ukraine,369,UKR,Europe,1,1,2017-10-31,2017-10-31,1,0,0,0,1,1,1
248944,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-12-01,Ukrainian military’s shelling of DPR kills five in one month""",World Service Wire,2017-12-01,Ukrainian military’s shelling of DPR kills five in one month,Spokesman for the DPR Operational Command Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,2,4,2017-11-01,2017-11-30,0,1,0,0,1,1,1
248929,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-11-10,Ukrainian military violates ceasefire 263 times in one week - DPR Operational Command""",World Service Wire,2017-11-10,Ukrainian military violates ceasefire 263 times in one week - DPR Operational Command,Spokesman for the DPR Operational Command Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,3,2017-11-04,2017-11-10,0,1,0,0,1,1,1
248928,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-11-05,Child killed, two more wounded by shell in Donetsk - agency""",World Service Wire,2017-11-05,"Child killed, two more wounded by shell in Donetsk - agency",DPR defense agency,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,1,2017-11-05,2017-11-05,0,0,1,0,1,1,1
249212,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2017-12-01,CrisisWatch November 2017 - Ukraine""",ICG,2017-12-01,CrisisWatch November 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Zaitseve village,Donetsk Oblast,Horlivka City Municipality,48.41955,38.032433,POINT (38.032433 48.419550),199157,Ukraine,369,UKR,Europe,1,1,2017-11-08,2017-11-08,1,0,0,0,1,1,1
249210,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""ICG,2017-12-01,CrisisWatch November 2017 - Ukraine""",ICG,2017-12-01,CrisisWatch November 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Krymskie village,Luhansk Oblast,Slovianoserbsk Raion,48.75,38.8,POINT (38.800000 48.750000),199878,Ukraine,369,UKR,Europe,1,1,2017-11-07,2017-11-07,2,0,0,0,2,2,2
249223,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,1,2017-11-24,2017-11-24,2,0,0,0,2,2,2
249220,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2017-12-01,CrisisWatch November 2017 - Ukraine""",ICG,2017-12-01,CrisisWatch November 2017 - Ukraine,"ICG, LiveMap",2,Hnutove village,Donetsk Oblast,Mariupol City Municipality,47.21027,37.75273,POINT (37.752730 47.210270),197716,Ukraine,369,UKR,Europe,1,1,2017-11-15,2017-11-15,1,0,0,0,1,1,1
248930,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-11-19,One DPR serviceman killed in shelling by Ukrainian troops - DPR command""",World Service Wire,2017-11-19,One DPR serviceman killed in shelling by Ukrainian troops - DPR command,"Eduard Basurin, a spokesman for the DPR’s operations command",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-11-18,2017-11-19,0,1,0,0,1,1,1
248932,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-11-21,Ukrainian military’s shelling kills one militiaman - DPR Operational Command""",World Service Wire,2017-11-21,Ukrainian military’s shelling kills one militiaman - DPR Operational Command,Spokesman for the DPR Operational Command Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-11-20,2017-11-21,0,1,0,0,1,1,1
248938,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,2,"""Agence France Presse,2017-11-24,Five Ukraine soldiers killed as rebel infighting flares up"";""Associated Press Newswires,2017-11-24,EU blames Russia for death of 5 in eastern Ukraine""",Agence France Presse;Associated Press Newswires,2017-11-24;2017-11-24,Five Ukraine soldiers killed as rebel infighting flares up;EU blames Russia for death of 5 in eastern Ukraine,Ukrainian military's anti-terror centre,2,Krymskie village,Luhansk Oblast,Slovianoserbsk Raion,48.75,38.8,POINT (38.800000 48.750000),199878,Ukraine,369,UKR,Europe,1,2,2017-11-23,2017-11-24,4,0,0,0,4,4,4
248940,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""Agence France Presse,2017-11-24,Five Ukraine soldiers killed as rebel infighting flares up""",Agence France Presse,2017-11-24,Five Ukraine soldiers killed as rebel infighting flares up,Ukrainian military's anti-terror centre,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-11-23,2017-11-24,1,0,0,0,1,1,1
249226,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Avdiivka town,Donetsk Oblast,Avdiivka City Municipality,48.145278,37.745,POINT (37.745000 48.145278),199156,Ukraine,369,UKR,Europe,1,1,2017-11-28,2017-11-28,1,0,0,0,1,1,1
248947,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-12-08,Ukrainian army shells DPR 277 times over past week, four killed - operations command""",World Service Wire,2017-12-08,"Ukrainian army shells DPR 277 times over past week, four killed - operations command","Eduard Basurin, a spokesman for the DPR operations command",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,3,2017-12-02,2017-12-08,0,0,0,0,0,0,2
249227,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Shyrokyne village,Donetsk Oblast,Novoazovsk Raion,47.094565,37.815639,POINT (37.815639 47.094565),197716,Ukraine,369,UKR,Europe,1,1,2017-12-03,2017-12-03,1,0,0,0,1,1,1
248945,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-12-04,Ukrainian shelling leaves one militiaman dead - DPR operations command""",World Service Wire,2017-12-04,Ukrainian shelling leaves one militiaman dead - DPR operations command,"Eduard Basurin, a spokesman for the DPR operations command",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-12-03,2017-12-04,0,1,0,0,1,1,1
248946,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-12-06,Militiaman killed by shelling in Donetsk republic - operations command""",World Service Wire,2017-12-06,Militiaman killed by shelling in Donetsk republic - operations command,"Eduard Basurin, a spokesman for the DPR operations command,",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-12-05,2017-12-06,0,1,0,0,1,1,1
249229,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,1,1,2017-12-07,2017-12-07,1,0,0,0,1,1,1
248950,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-12-12,Ukrainian military’s shelling kills one DPR militiaman""",World Service Wire,2017-12-12,Ukrainian military’s shelling kills one DPR militiaman,Spokesman for the DPR Operational Command Eduard Basurin,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,2,2017-12-11,2017-12-12,0,1,0,0,1,1,1
249230,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,POINT (39.020000 48.920000),199879,Ukraine,369,UKR,Europe,1,1,2017-12-13,2017-12-13,1,0,0,0,1,1,1
248954,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""Agence France Presse,2017-12-18,Russia announces pullout of military monitors from Ukraine's east""",Agence France Presse,2017-12-18,Russia announces pullout of military monitors from Ukraine's east,Kiev military,2,Zaitseve village,Donetsk Oblast,Horlivka City Municipality,48.41955,38.032433,POINT (38.032433 48.419550),199157,Ukraine,369,UKR,Europe,1,1,2017-12-18,2017-12-18,3,0,0,0,3,3,3
249231,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Novotoshkivske village,Luhansk Oblast,Popasna Raion,48.724788,38.63232,POINT (38.632320 48.724788),199878,Ukraine,369,UKR,Europe,1,1,2017-12-19,2017-12-19,1,0,0,0,1,1,1
248957,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""World Service Wire,2017-12-21,Death toll from Ukrainian military’s shelling of Yasinovataya rises to two""",World Service Wire,2017-12-21,Death toll from Ukrainian military’s shelling of Yasinovataya rises to two,DPR head to JCCC Ruslan Yakubov,1,Yasynuvata town,Donetsk Oblast,Yasynuvata Raion,48.127778,37.8625,POINT (37.862500 48.127778),199156,Ukraine,369,UKR,Europe,1,1,2017-12-20,2017-12-20,0,0,2,0,2,2,2
249236,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,1,2017-12-20,2017-12-20,1,0,0,0,1,1,1
249237,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,POINT (37.740000 48.140000),199156,Ukraine,369,UKR,Europe,1,1,2017-12-21,2017-12-21,1,0,0,0,1,1,1
249238,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Svitlodarsk town,Donetsk Oblast,Artemivsk Raion,48.435297,38.220482,POINT (38.220482 48.435297),199157,Ukraine,369,UKR,Europe,1,1,2017-12-22,2017-12-22,1,0,0,0,1,1,1
249240,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Svitlodarsk town,Donetsk Oblast,Artemivsk Raion,48.435297,38.220482,POINT (38.220482 48.435297),199157,Ukraine,369,UKR,Europe,1,1,2017-12-24,2017-12-24,1,0,0,0,1,1,1
275426,2018,1,2018,2018,1,13306,Ukraine: Novorossiya,15101,Government of Ukraine - LPR,61,369.0,Government of Ukraine,6712,,LPR,1,"""OSCE,2018-11-09,Latest from the OSCE Special Monitoring Mission to Ukraine (SMM), based on information received as of 19:30, 8 November 2018""",OSCE,2018-11-09,"Latest from the OSCE Special Monitoring Mission to Ukraine (SMM), based on information received as of 19:30, 8 November 2018",OSCE,1,Zolote town,Luhansk Oblast,Popasna Raion,48.683333,38.516667,POINT (38.516667 48.683333),199878,Ukraine,369,UKR,Europe,1,1,2018-11-08,2018-11-08,0,0,1,0,1,1,1
249242,2017,1,2017,2017,1,13306,Ukraine: Novorossiya,15100,Government of Ukraine - DPR,61,369.0,Government of Ukraine,6711,,DPR,1,"""ICG,2018-01-04,CrisisWatch December 2017 - Ukraine""",ICG,2018-01-04,CrisisWatch December 2017 - Ukraine,"ATO Headquarters, ICG, LiveMap",2,Svitlodarsk town,Donetsk Oblast,Artemivsk Raion,48.435297,38.220482,POINT (38.220482 48.435297),199157,Ukraine,369,UKR,Europe,1,1,2017-12-26,2017-12-26,1,0,0,0,1,1,1
